author,message
Truth Revealer,By not responding to even simple questions she's already incriminating herself Nkokheli mean Leader
Thabo Modumaela,Dudu Myeni is beautiful.
Richard Skinner,What does the Xhosa word in the email mean?
Vuyisa Msomi,I would also lose a file to avoid catching a case Ayi ayi no adjornement Lol if im testifying at home i will give the dog the file just like i did in school with assignments due I just saw a white gti DCJ is handling dudu with kiddies gloves A prayer for corruption I can go on lunch for an hour come back to the comission dudu will still be giving the same response Zondo needs to hit the gym So many screens is dudu trading forex
Hlamulo Evan,amen:washhands: wa hemba dudu myeni yooh😱
Lethabo_Legalese M,"Dudud Myeni has no respect for the inquiry Kanti what does Dudu Myeni want to respond to vele?Yhoo ha.a this is tax payers money being wasted like this.
Amos gija Mabasa,Ms Myeni vatsonga vari hambi wo famba a Nkoveni Lundza rita vonaka. Tea 15 minutes
thando cezula,BIDEN/HARRIS 2020 HE BANNA! BUT THESE ARE MATTER OF FACT! DD = Diabolical Damsel Dudu is NOT too clever! Findings will be made with or without her side of the story This woman is the epitomy of corruption! ANSWER THE QUESTIONS HE BANNA! @Ngqiqo: please provide Citation
Tebogo Morulane,Mme o is worse. she doesn't love herself.
Gugulethu Xhosans,you guys are clever for this doof Myeni Mr Y yhoo! Jugular Sounf please hahahah heree Yhoo! Shem Why she doesnt want to put into oath
skilash Skilash,Bosasa matters wont succeed in court without Mr Watson. The state lawyers said Aggrizzi lied and has has been lying to the state regarding his Assets. Aggrizzi is very sick according to the Judge remember there is no evidence that Dudu had those documents in her hands and Kate knows that.
Dave van David,can this woman be charged for bridging commission rules
Terrie Kagande,DCJ Myeni is a woman she can't be a he "who ever thought this commission was slack better shake their heads @Gina I totally agree. "hotels archive all security footage Zuma must not appear at this Commission. HE MUST HAND HIMSELF OVER TO THE NEAREST HAWKS OFFICE FOR ARREST Does bundle DD stand for Dudu? @salty crack that was a hit if I ever heard of one.. Kate the advocate. take my hat off to you. Dude you are not Innocent. it's not about colour either.
Mhlengi Mkhize,I need someone to love me the way Zondo loves a tea adjournment
Tumi Sereme,Morning all MANGOPERIP. He is missed.
Wendy Mothata,lol lol @Vusi
Sheila More,she drives me crazy with her game. wrong is a wrong fi file lost I think. why taking so long?
FundiT Zangwa,Dudu Myeni unesidina shame 😂😂😂😂😂😂😂
Malik Langa,@Mhlengi Mkhize 🤣🤣🤣
Connie Abrahams,Life in prison Are we still on tea? Dudu still looking for the file🤣🤣🤣 I think Dudu is on lunch
Psy Man,you all delusional if you thnk political parties care about you
10 outta zen,I HAD TO JUMP IN AS SOON AS I HEARD DUDU IS WEARING A GOWN DID SHE ADMIT THERE WAS SOMEONE IN THE ROOM @Malefetsane Koalane THE RANTS ARE THE ONLY TIME SHES CAUGHT SLIPPING @Dominic Przybylski ILL TAKE IT EVEN FURTHER ITS HUMANS VERSUS THE LIZARD PEOPLE
Dean Roux,@Suade - lets put money on that bet! "@Suade - strategic @Dominic Przybylski - the funny thing is that there is only 1 human race? HUMANinty @Simphiwe Kubheka - Who's fault is that...the ANC! "@Zinhle Big Daddy Dee - Buying black votes...the ANC has been doing that for 25 years with caps Dudu THE Doek Crook! I am an afriCAN not an afriCAN't Dudu the Doek Crook Hope the Kiffness or someone makes a song! @Cassius Mngomezulu - Pleasure Bother! I am an AfriCAN not an AfriCan't Dudu The Doek Crook @Mangaliso Mcebisi Mene - Ventilating the facts as it becomes public documents. "So listen "@Fredy Pummer - She is so compromised in every aspect Hamba Dudu The Doek Crook
GB,DCJ has had some legal conundrums this week Open disrespect towards the law and DCJ is disgraceful behaviour Dudu is applying her makeup - please wait ...or inserting an earpiece.. Eish - these skelms bring out the worst in us.. VBS seems like there is more drama in the making today. Anything from Dudu but account for her actions and decisions.. Getting down to the business of examining bank accounts in the Commission under oath is a great saver of time. We look forward to more of this for the politically connected. Dudu is feeling the heat - acting more irrationally by the moment.. absconded take your position leave me alone she is getting majorly confused now "well making a total fool of herself. Total legal dead end for her. she is sunk sleepless night last night for sure blanket invocation of the privilege. DCJ looks unperturbed she is running away - in legal terms legal history in South Africa guys her lawyers are not objecting??? 🙂 they've put her in check blanket invocation????? an admission of guilt already DCJ has to tread careful among the political time-bombs. there it is. Kate has summed up the strategy.. "She has no defence she is damning herself - answer by answer not a word from DCJ "DCJ dignified events are overtaking you Dudu she cannot hold up the tide of events with non response. Events will overtake her... remember that the Commission's investigators have done the spade work and have evidence which can be used to prosecute her. Adv Hofmeyer is traversing this evidence which can be used later. "well great! everything is on record. blocking trolls is time consuming lol @ALTA wouldn't be surprised if her arrest is imminent after today reading we are hearing it all - all the skullduggery and thieving 'eskom' still ahead.... when all else fails - use the race card thanks for the clarity Chair. ruthless ventilation of all the details - right here how the chickens have come to roost.... "facts dear "oh dear
Dineo Adeola,I support EFF EFF we say Unity Africans EFF is the party that is shaking the unshakable DA is foolish party @sueda problem with coloured is that they think they're white I'm an African ANC is not my enemy DA is
Dan Brown,Another day- Another Dollar (Stolen). DUD is still Obsinate in her answers. She's crack eventually "This Fracking story is new to me "The ANC wasn't initially crooked but the sight of all those Tenders and Available money was too much temptation post 94. Like many have openly said: ""It's our turn to feed at the trough now""" Yep it's HAMMER TIME There's also a lot of co-conspirators that helped them in Business and previous politicians giving advice. The Past will never be set aside in 50 Years Apartheid will still be blamed. That generation will all be dead and gone but the blame will remain. "@Julie Petersen I agree "Our Execs and MECs "I had such great hope that Cyril would save this mess. He may still once he gets rid of ACE and the other side which are still controlled by JGZ. The Guptas EFF started off on the wrong foot as JM's SARS records and Bank accounts will show. "I understand Logic and Reason "JZ will never appear at the commission in person "She must have had Matric to do two years an University CCTV footage will show Bank deposits at those times She looks to the side for her coach to tell her what to answer "HIV/AIDS was not created Watson is in the Bermuda Triangle or Witless Protection Program Every Question Kate asks and Dudu Pleads the 5th digs the hole for Myeni even deeper as it's on record. Someone should tell Dudu what Photo Metadata is? Can be her downfall. She's definately got someone there telling her what not to answer. Watch the Shifty eye's before she answers. "@Stix Mtolo you wish Dudu is the S.H.E.E.P The EFF will get more votes with credible enigmatic leaders. Juju is enigmatic but his record is poor in terms of Tenders etc. @Andre Heydenrych it's Hofmeyr "@Yasser Shaik *IF* Gavin Watson died in that Crash Dudu pulls the plug every time she wants legal advice Killer Kate has to ask the questions for them to be placed on record and for our Entertainment. i think Kate knows Dudu is going to be arrested when she steps outside where she is. "Racism is bad DCJ and Kate are playing the long game. "Dudu has Earpiece or live whatsapp saying "" Don't answer"" or ""Yes you can answer"" there's no-one to vouch for her status in terms of what she's reading but she keeps pausing waiting for the answer." Dudu mutes the feed to create time for her advisor or hoping the Commission will run out of day for her. "Most people would have to open up for a search warrant unless you are doing someone favours somewhere "Keep Race out of it. I am Brown "Aww Shame Dudu Her Friend Hlaudi is sabotaging the signal Dudu Listen Carefully "Dudu is not intelligent "If Dudu was intelligent she would give up when you know JG Won't even come near. I bet one of my ***** on it. Nothing about your appointment is normal Dudu Dudu couldn't pass a blood test never mind a polygraph test. When will this woman capitulate and realise she is screwed. She's playing power games but losing. Kate won't lose. It doesn't matter if she doesn't answer. The Question is more important and the evidence Kate Provides. Not answering every question just delays her fate Everyone is (-.-)Zzz... "It's the guy under Dudu's desk who's sleeping
Malefetsane Koalane,Justice Zondo should long have curbed Dudu from picking and choosing what she wants to answer.She must also stop making political speeches.This is not a rally of the glorious movement.
Mariam Petersen,Mrs Can I not respond chairperson 😆😆
Sekgololo Johannes,Dudu said she is not a politician but she is making political statements. hehehehehe this is funny ohhhh Dudu... what will her lawyers argue later when she is not giving her version? mmaweeeee imagine being educated by Zuma's side chick I like SO THAT I DO NOT INCRIMINATE MYSELF. Different from IN CASE I INCRIMINATE MYSELF hehehehe gosh gosh Advocate Kate Hofmeyr is the KING Anele back to no answering Anele indeed Dudu shud just start marching towards maximum prison. Dudu is a joke
Rakwala Malebana,"Every times she evokes the ""privilege"" she's actually admitting that she's guilty. Guilty as accused!!!"
Queen K,Has she incriminated herself yet? haven't watch in a few days. Siphiwe Kubheka wow kubi. team A are you here? morning Annie morning pastor 🤗 oh yes i see you Alta morning babe! So she is not responding to all the questions? 😞😞😳🙄 Anne M morning lady. 🤗 Not responding does it assist her with all the evidence? law people assist please. why wouldn't she respond with so much damning evidence against her? unjani kanti lomama. 😳 "Mandy Prior is not a waste of time silence uyadlula u sathane 😂 Rohan are you well my skat? Mangethe 🤗 my lady Naledi 🤗 Please mama solve mr Y for us like you solve mr X. Alta do not allow anyone or anything to disturb your peace.. ignore or block. Hi my skat Rohan 🤗 Oops! Roberts tomorrow morning Alta are you okay darling? ignore bullies Alta preserve your peace
Oduetse Gabonnwe,This is just a waste of time
Kgosietsile Makau,Dudu Myeni Zuma She's Already Incriminated Herself! Finish And Klaar! Dudu Myeni Zuma She's A Ninnyhammer! @Suade - True That! You Are Already Incriminated! "DA Has Done Thing To The Coloured Communities. That's True! Look At Eldos
Gareth Swardt,disgraceful lol jail for this delinquent one day the people will wake up kate i love you 3days of incriminating herself always the race card did you hear someone is talkingvto her lawyer is talking why always the race card coward stupdity has no race its clear she is a pig polygraphs are rasist thief and pros yes lol
Mpumelelo Zengani,looking forward to listen to the wise Hofmeyer only🤪
Dominic Przybylski,"Race is just used as a smokescreen. The real conflict is not between black and white @Boitumelo Phenya lol People need to start believing in themselves. Those who believe politicians will solve their problems are just cannon-fodder. @Suade - You confuse the pursuit of power and the pursuit of principle. Anyone who trusts a politician is a fool. Kate is gonna get varicose veins from standing all day every day. Under what circumstance would you request a donation towards your birthday and expect a large amount? """in case I incriminate myself"" is an admission that an honest response would likely lead to a criminal conviction." Zondo not responding indicates that he thinks the questions are incriminating her. Ha! Corrupt people pretend to be religeous. Is so strange to me that so many South Africans tolerate their impoverishment as long as it is done by their own leaders. @Norman Zwane Perhaps the delay was caused by a demand that the DHL drivers first had to give a donation towards JZ's birthday. @Lorna Kavanagh How did Cyril become a billionaire? @Savage Change I cannot know what I don't know. Is continuing on ENCA @Setjhaba Mofokeng you can adjust resolution by clicking on the settings icon - looks like a cog at bottom right of screen. @Siyanda Jola Noticed your comment and wonder whether you have considered whether the symptoms of poverty are not also the causes of it with regard to ideology.
Siseko Mdlokolo,State capture started way back when the then banks captured even the reserve bank "EFF are thought leaders John must bring that matric certificate 😀 We can say whatever we want because we have freedom of speech. The simple truth is that any political party can never be greater than their policy position. I hope as you chat here you don’t incriminate yourself. It is amazing how some of the comments in this platform are bordering between defamation and or hate speech.
Setjhaba Mofokeng,"Dudu is not going to assist the commission with anything How is she incriminating herself by stating former president's birthday?? Dudu is wasting our time @Dominic Przybylski thank you. "@lutho dinisile lol "she requests that the letter be read but then when being asked about it she'll go ""chair
Wilhelm Hamann,"Not only are they ALL skelms
Andre G,"@Thabo Modumaela maybe outside "@greatnation69 Coleman Andrews was appointed by Saki Macozoma and Zukile Nomvete they brought him in so they must answer
Magaza N'wana Vaida,@Setjhaba Mofokeng I agree with u Someone pls remind Dudu Myeni that she's already incriminated
J K,EFF thinks there is still money left to steal LoL Zinhle Big Daddy Dee they stole all the money LoL
Matthew Van wyk,no party is working if someone disagree with you daddy whatever stop being defensive Ps!!!
Marlyn Fana,you can not compare Trump with Malema get you facts straight
Julie Petersen,@dan brown. Zimbabwe had way more resources than SA. exactly why they were looted and the same happening here. sorry to say Africa as a whole is very sad 😥
Anwar Syed,South Africa - must embark in a Multi-Party state. This is the only solution for Corruption. @lufuno shumani - THE DA must be dumped as a Political because of its unwavering SUPPORT for APARTHEID ISRAEL. "@Mbuso Ndlovu - Are you supporting this CROOK
Lebohang Mofokeng,Moleboheng eya still tea break Julie is dead not said nothing is better Suade its thier choice You are already incriminated yourself madam Kate crack the whip No taxes are wasted Dudu must answer the questions she is a liar and COMIC take her on Kate DUDU MYENI IS A JOKE YUUU 🤷‍♀️🤷‍♀️🤷‍♀️ Take her no ADV KATE THATHAT KATE Patience/// Adv Kate is laughing She will be arrested You are already incriminated Sisi whether you like it or not usenkengeni jail jail jail Abel Gumbi 100% true What a joke I slept at the sixth floor of Sheraton it had a limited access ///she will speak at the COURT OF LAW THE WOMAN IS STUPID This is not suppose to deter the Zondo Commission in asking her the questions :yougotthis::yougotthis::yougotthis::goodvibes::goodvibes::goodvibes::shelterin::shelterin::shelterin:you are just a fool in front of the Camera Dudu you are already incriminated She is going to jail Phindile Mbonani I really dont know who advised her not to answer the questions became she is going to jail the woman is dump very foolish All these people mentioned in this commission are going to testify when dudu is tried at court No Thabang Mohale this exercise had to he done Dudu o tlwaetse that things are done her because she connected to politicians...I dont think it will end nice for her...these lawyers are not stupid
Ntobeko Khubone,two signatures were confirmed... boom later she wont comment on the signatures on the deposit slips.🤣 but we can see the cat in the cupboard
Rivaash Saligram,Next elections da will drop below mulders party Sound
Gordon Nefdt,"If judge compels Myeni Cruda bex. ......Many on this site Melds Melds. ...Honorary Doctorate or Professorship from Chinese University. "I would love to be a lawyer for Myeni MISTAKE!!!!!!! R700 000 MISTAKES!!!!!!! Commission R1Billion MISTAKE SAA wasting lots of money after Myeni left SAA:yougotthis: Kate has hidden microphone? When is NPA appearing at Commission? @Anne M. ....NPA should have brought cases long ago if they have evidence. @Anne M.....that is the reason for my comment :) "@Anne M .....Judge Zondo said this Commission is not bound by any other findings Kate can see behind her back! Hawks working with Commission witnesses! Wow. Mr XYZ Zondo's own questions/interuptions have dried up? AWB card! "Where is Nene now Kate is all about hearsay. ....omw
Athenkosi Gxeni,when are they gonna resume folks?
wim louw,"@Zinhle Big Daddy Dee Hi big Guy "...who believe Madiba is still alive "@Pastor J.J Morning Padre "@ALTA Hallo Meisie "@Suade - Goat @Dominic Przybylski Is that a Croatian saying? @Chwayita Sishuba i agree with you. He's very careful around Myeni and Zuma. I don't want A Chief Justice who cannot act without fear or favour @ALTA This girl is on Fire....wa' Naledi? "@Zinhle Big Daddy Dee are you crossing the floor @Zinhle Big Daddy Dee We used to have a name for your type! @Zinhle Big Daddy Dee Are you afraid to spell it out?? "@Zinhle Big Daddy Dee Try as you may @SanFran Arnold Eish Bee! Jy weet mos hy sukkel met sie arithmetics!! "@Pastor J.J Come now Padre @ALTA Moenie bang wees vir die skaap @Zinhle Big Daddy Dee nie! Sy moer!!! "@Zinhle Big Daddy Dee Brave warrior  @Zinhle Big Daddy Dee I'm told Nyoepe keeps You awake! "Adv H "@Suade - Goat "@Suade - Goat @Suade - Try fire ! @Zinhle Big Daddy Dee Exactly the EFF type of response I expected from you Freedom Fighter!! @Aubrey De Bliquy Be a bit more original! "@Aubrey De Bliquy So wise one @ALTA .. I never promised you a rose garden!💞💞💞💞💞 @ALTA Lief jou Kintie!!
Karen White,Dan Brown for President Dan Brown i thought u knew and understood politics but I guess I was wrong. Okay Dan Brown if you say so.
clifton Motshatsho,where are they now
Val Speirs,STEENHUISEN FOR PRESIDENT 2️⃣0️⃣2️⃣1️⃣ DA MUCH BETTER THAN ANC DA is not a joke anymore now that STEENHUISEN is the leader. Dudu was only paying R50k - R100k in the Zuma foundation fund and pocketing more for herself. Bragging about her so called security achievement
George West,If anyone votes on what politicians just talk about - they are stupid and will believe anything. Go check what a party has DONE for the people "With no time for school Do not pass GO. Do not collect R200... "So the person that instigated conflicts of interest So I don't incriminate myself - that is admitting guilt right there "You are either against corruption or you are corrupt yourself "what would you call an organization that steals a country's entire budget for many years resulting in the country being bankrupt? Even denying for years votes of ""No Confidence""" HAHAHA entire country budegets? really DA doesn't pay for votes that's EFF T-Shirt and Streetwise - look at all the boxes after EFF gathering EFF = Zimbabwe here we come no bail I've never seen a man or woman with the emotional control that Kate shows - she is super human she admits that if she responds she will incriminate herself All the problems are the voters fault Google Ringane ka Seme We had 10 cops in the house 3am after a prank call. They broke the gate and checked everywhere. Said we can claim damages at police station and left. No warrant we don't care what you would like "when she says ""don't want to incriminate myself"" I just hear ""I am guilty""" "Hey "Days
SIYASANGA LOLWANA,Myeni's legal representatives are poor and pathetic. Their advice will lend her in orange uniform.
Tozama Katiya,they also disappeared yesterday afternoon until until
Kobus,Dudu hou nie van die wit mense nie maar sy like hulle geld @Lebohang Mofokeng she even stole from Zuma got 300k only pay 100k Dudu is calculating jail time She was greedy She belittel the Zulu nation Kate go after all the thieves She is playing with the laptops mute button Zondo drinks IRON BREW She spoke for the day she is bang she switched off the computor Kate can give Gerrie a few lessons innocent again it is apartheid that is the problem
TOKKIE & Toffie Toffie,I have The answer to all of the above in one Sentence. Cookies Take time to eat . America will never start a war on its own land forget about civil war in America
Paula Cooke,must be embarsed for her council
Blue moon Spring,"Well Nobody is mentioning that WC is not
andre burrows,Comrades struggle to gavarn Dudu wears fake glasses to look cleva "Doedoe must show her hair "Doedoe must use Tre Semme
Lee Grant,She has people assisting her. If you watch the video 4-5 min before the break you can see it in her glasses. A person walks accross the room.
Andre Strachan,Statecapture - Just Another PRAM SCOOTER With Horse BLINDERS in REVERSE GEAR
Calvin Muloiwa,"“Chairperson "Your name is DUDU MYENI "Agri was arrested sooner after giving testimony
Mothupi Mpho,I'm on tea break too ☕ Ms Myeni can you hear me?....hallo mam...
Victor,what happened? They had said 15mins Kate "But you said ""May I not answer"" but you are answering" Why talk of black or white? No sound Sound gone Sound please
Kutlwano Mmola,when are they coming back aowa markets
lawrie laing,"Suade
Tinyiko Norman,Corruption taught me lesson. Secrets cannot live in darkness forever. "Witnessing how Dudu is grilled
Zakhele Tshabalala,WEH HALO MEM ZONDO TODAY DUDU IS NOT PLAYING SO THIS DUDU WILL NEVER WORK IN HE LIFE
Mthokozisi Ndlovu,Didn't Zondo say 15 minutes break? voice please
Mr Rekhotso,Dudu and Baba at the same room since the start of her testimony "It looks like she has made a run for it "So the boyfriend knew that she’s going to give attend the commission remotely Maybe she does that when consulting with UBaba sitting next to her
Mamloooks Looks,she's still drinking her tea she's not answering anything. @salSA I agree with you
Mzalwane Mzala,@Dineo Adeola Agreed @Zinhle Big Daddy Dee Doing many things my friend Bring back Ms Kwinana Ms Yakhe Kwinana is more entertaining. @ZuenTheMan Would that be the same reason for the resignation of Mshaba? @ZuenTheMan There was no ActionSA when Mashaba resigned. Fast forward to Ms Kwinana. What is going on now can be frustrating How is saying who Nick Linnel is possibly incriminating? Ms Myeni must just write the 'incriminate' statement in front of her so that she just read it @ZuenTheMan He was a popular mayor for the DA @Simphiwe Kubheka Dumela! The evidence leader is placing a lot of uncontested evidence on record. Lo mama akazizelanga apha unyanzelisiwe eze. @Tsietsi Tsolo I agree @Maritime Studies Was John Bock not an ANC member? @Vusi Twala When is the near future? Bi-elections on November 11. That might indicate strength of some parties. @SanFran Arnold Indeed @Zinhle Big Daddy Dee In a democracy you are allowed to vote for anyone. @Vusi Twala Let's analyse the results on 12 November. Come back tomorrow to listen to Ms Kwinana @Vusi Twala @Riaan Mostert 😆😆 "@Thabani Mbatha Don't be ashamed "@Aubrey De Bliquy The apartheid government denied a right to vote and the ANC has not. as yet
anthony joyce,Fat cakes for breakfast How much Tax payers money is wasted on this. I wish not to incrimanate myself.Happy Birthday JZ Fat cake Birthday Cake. "Durban to Richards Bay
LLEKA KATJEDI,troubles when is Zuma coming to commission
Siyanda Mhlongo,"I salute investigators
Johan van Noordwyk,how can we move forward if there is so much hatred still she's loving it the Eff needs her to represent them I bet she's going to sleep in a police cell by this weekend
moemedi tsenang,why is Myeni not at the enquiry premises? Alright thanks 😂😂😂😂 DCJ must find a way to deal with this I like Kate Hofmeyor.. intelligent Kate is a queen.. but if u r her husband u might not want to be on the wrong side of things then what's the purpose of a commission of inquiry 🤷‍♂️🤷‍♂️🤔
Thuli MaTooluz,shes waiting for ZUMA MISS DUDU just want us to see her alot before jail time
mmbudzeni mapholi,Answering hawks knock
Craig Johnson,"@ZuenTheMan and if you vote EFF
Quinton van Eeden,use WeTransfer to transmit large files not a finance person - yet she thinks she can run a SOE
Goma Azwianzeli,hello hi what? who is breathing so heavily?
Cece Goje,she is not answering any question she did yesterday
Mulatedzi Never,Today she will not going to answer any questions 😂🤔🤔 @ M k Definitely my brh
Muntu Mnisi,Chairperson may I not respond to the question X1000 This is how Zuma will also be responding.
Thabo Moropiane,different questions one answer
Sihle Mbatha,we are going to lstn all day one word may I not answer in order to nt incrmnt myslf she won't answr any qstn nje yazi lomama wazewazihlisa isithunzi u can close for day Mr Zondo thnk u how old are u Mrs Myeni chairperson may I not respond to the qstn so tht i not incrmnts myslf Orange overalls this one plz she guilty well I was out for 30 minutes any changes in answrng tht Myeni give @Anne Ai I was hoping tht by now Myeni will give yes or no I give credit to Mr Zondo he so culm but Myeni I wiĺl answer one day ayophela amahlathi is Myeni did excuse her self in the ANC or she still a member this is starting to boring now no more weakness tht we can lstn to since the day be4 yesterday Myeni is annoying now then u will say Zondo is Bais and politicize
Petula Dulvie,i have no trust in any party they all corrupt.
dominic mabe,♦️♦️🐙🐙🐙dudu myeni there dying snake🐛🐍🐍🐍🐍🐍🐍🐍 race card🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍🐍 what is it now 🐙🐙🐙 increminate🤔 ♦️♦️zondo its breathing badly♦️♦️♦️he must have a dooom
hilton smith,@Petula Dulvie if you believe that then its a sensible approach to always vote for whoever isnt in power. that way nobody has time to get entrenched too deeply keep not incriminating yourself. kate is incriminating you for you
Wildthing,she us looking out the window for the Hawks everytime she says that its another reason for hawks to look into each matter. the race card is last years tools not race card again she is smart 🤓 because of stolen money 💰
Papa Legba,these ppl earn so much money and still need to steal more she just needs to read what her lawyers are sending her 😀 HAHA CALLED IT! sound? She is going to mention being a black woman again 😀
nathan duplessis,supper maybe planning his next 10 birthdays hoollalaa dam you Agrizzi Aggrizzi you've just incriminated yourself big time yes great
Arch,guilty public e execution like in China like a stuck record🥶🥶🥶
Ndumie Ndlovu,@Bex that is a dangerous which borders on racism but you will meet Penny Sperouw NPA will be knocking at your door soon "De Klerk sold out not Zuma.. lot of people died @Heather open your eyes baba yes the white men is involved but I'm not talking about the ordinary white men on the street @Heather why Dr Sebi was killed and if Bill Gate is your colleague have a meeting with Farrakhan and let it be broadcast so we will reveal the truth Trump mostly he speaks the truth... after he's gone the human race may suffer:dothefive: why Gaddafi was killed? they used Obama to kill African hope of indipendance trust me baba I don't like Trump 💯 but the Agenda is bigger than anyone
Alfred Harris,Legal advice is sinking the ship.
Sipe solombela,Is she going to say this the whole day ?
Jade Abbott,WAT
Siphiwe Ntsele,She's not answering anything
Thamsanqa Nomayela,date prayer to steal in impunity Myeni digging her grave liar there Zondo sleeping
Chuene Sam,Myeni lawyers don't care because they make money here Ms Myeni what shoe size do you take?chair may I not answer the question to avoid incriminating myself "I feel dudu is gonna pull a wrong string again today
Jerry Lamola,Hehehehehehehehhehehee
Thobeka Gongxeka,😁😁😁
Ka Fuze,12 April....comes every year
DENTON BAILEY,how do you not respond to your own affidavit because it might incriminate yourself? my new ringtone...lol... can't answer....I don't want to incriminate myself
Lincoln Makukutu,incriminating yoself with birthday?this is stupid soundplz
Travis Wilson,so she just wont answer anything
Dorothy Kgasoane,Yho this incriminte myself story is becoming so monotonous ntombaza🙄🙄🙄🙄🙄
Patience Mukhovha,Even the birth date ca incriminate you.
Martin Vilakazi,myeni lawyer's dont care cause they chow the money when Dudu myeni will answ all the questions we are tired hearing her say one word mrs dudu myeni waisting commissioner time with dirty trick words why she asking if she wont answ
Xolile Jixiza,Myeni shows us how she disregard law
Nhlanhla Nene,she won't even answer when his boyfriend's birthday is 😂😂
Kevin Nyembo,It has started again ahahahahaha
Roland Goldberg,Wonder if they serve fat cakes in jail? She is abusing the privilege Yes great idea - who is that guy who made the Zol song? New hit over here - Incriminate myself 😀 So now we know where our tax money goes - straight to the 6th floor of the Sheraton 😞 Lol @ Butternut!!! Hahahaha! 😀
Wayne Venish,Was this woman seriously the head of SAA ??? Seriously surprised she hasnt been arrested already.
Maggie Mazabane,"careful I like Adv. Kate Hofmeyr!! "Room 616
Shane Rule,"but why is she there this woman needs to be in jail @revravenli we would be drunk..LOL there she plays the race cards
Bavuyile Melane,she should've never been given the choice to not answer questions coz she has abused this right all these 3 days the whole day she's not incriminating herself MALEMA SHOULD'VE BEEN THE ADVOCATE HERE
David Black,wow
sibusisiwe mabaso,"The Hawks later today: ""Dudu vuli gate!"""
Lesego Madede,So this whole 3 days we are listening to this woman saying she don't want to incriminate herself. LOL!!!! So she doesnt know her job in those years??? Zondo must intervene. Dudu is wasting our time. She must ANSWER
xolani mzolo,Dudu Myeni he took pictures Kate oooh she can comment but not incriminate herself washa is DCJ sleeping? thank you DCJ and remember she deposed affidavits
Cornelie Davis,Every SAA employee should sue her for loss of income pain and suffering It’s horrifying to see the monster that Dudu really is! This enquiry is going to help the court of law put this woman behind bars
Matt,wow can we just get a list of the questions? i think we all know what the answers are going to be
Tshephiso Pheagane,lol tsotsi this one 🤣🤣🤣🤣🤣🤣🤣🤣tsotsi this one 🙄🙄🙄🙄 incriminate 🤣🤣🤣🤣🤣🤣🤣bazo Kala come on🙄🙄🙄🙄 but is new amapiano is coming is zondo present I don't understand R200 a textbook please help me lol Kate can make mistake 2
Tendai Bryan Honye,Dudu myeni must answer :goodvibes::goodvibes: kate is powerful
Thabane Mkhize,So whats the use of the enquiry if one can not respond ??? LOL Go directly to Jail do not...😂😂😂 "VERY BORING  Someone call me when she starts talking
greatnation69,Kate's talking to herself Raymond would love to call lunch Where's Coleman Andrews?
Nomonde Maxhaulana,i like the way Kate just proceed with the questioning ...whether Myeni knows or don't know "yaaas Kate 564137 she is paying her lawyers to sink her @Phindile Mbonani exactly innocentia don't bring race into this Mamzo thinking...as is she will respond shifting the focus and disturbing the momentum ka Sis KAte yhoo uyafutha utata @Sandile Nkutha tatu Zondo as if you will answer once it is explained im hungry
Samuel Mmatlou,myeni to jail... we don't want such in government.. it was nice with Zuma and Gupta... pay back
zahra kadher,we're just here for Kate to tell us what happened because zero from dudu I feel like dudu is shooting herself in the foot by losing the opportunity to tell her side by taking privilege you wrote the policy and didn't abide by it because you believe you're above the law .. everything here the last couple days proves that you may do your job but that you believe it doesn't apply to u haha r200 can kate teach me law please - need a career change after watching her ♡ k Derek yes was waiting for that! her lawyers cut her mic because that was going nowhere very fast can someone remind dudu that there are real racial issues in SA and her playing the race card baselessly is diminishing the people who are actually suffering due to racial prejudice
Grant Bird,they can steel but they cant answer why not answer thief what a waste of time is her she just on repeat
corrie ferreira,hulle mors hulle Tyd met hierdie vrou sluit haar toe sy ken net een wysie.
Eric Chinaka,I suggest that they just record her and play that same response over and over again
Mangaliso Mcebisi Mene,"She is not fearing to incriminate herself I don't understand this line of questioning from Ms Hofmeyer because it is clear that this is what is before the criminal court. "Lesego "@Fredy Pummer "So Brian we must accept that SO ONCE YOU ARE CALLED BEFORE THIS COMMISSION YOU ARE THEN AND THERE UDGEGED GUILTY ALREADY. "@Tommygun: I am an Advocate of the Supreme Court. Listening is thee most skills I have been trained on. You just need to understand that should the previllage to invoke non disclosure
Cassius Mngomezulu,@Dean Roux ​Dudu the Doek Crook----😂🤣😂 I like that
Johnno D,Just lock up this sorry excuse for a human Kate is laughing coz she knows Myeni is basically confirming everything she says Her lawyers are giving her very bad advice Exactly Kate My liewe LULU... Dudu is a flight risk @Yasser Shaik are you family of Schabir ?🙂 @Yasser Shaik ok 🙂 I just wanted to know about his health Myeni is hijacking her own connection Kate is next level So it's a yes Her lawyers have given up on her..shame ANC & their voters must be very proud of these skelms It's an old ANC trick So all future implicated witnesses can invoke this privilege this arrogant swine must be locked away for a long time
mohamed ally,straight to jail do not pass begin
music MO,this is a waste of time really can this women co operate for once
Buyiswa Mnyani,@DanBrown I agree with you
Wally,Kate is bringing the receipts LOL @Khanyi. AgeGracefully No she is doing a disservice to herself as she is not challenging the evidence previously presented and the DCJ's findings wont include her version . "This woman really is deluded ! She REALLY believes that she was a a GREAT  You have to appreciate Adv Hofmeyer's strategy to completely expose Dudu as a liar and a crook based on concrete evidence !
